SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME,lat,long
700171306,146 Brookside Dr,146 Brookside Dr,Greenwich,146 Brookside Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0300746,-73.6377425
700172163,111 Brookside Dr,111 Brookside Dr,Greenwich,111 Brookside Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0291695,-73.6336515
700172207,10 Dearfield Ln,10 Dearfield Ln,Greenwich,10 Dearfield Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0289479,-73.6322635
700172239,7 Dearfield Ln,7 Dearfield Ln,Greenwich,7 Dearfield Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0295407,-73.6315665
700172251,11 Dearfield Ln,11 Dearfield Ln,Greenwich,11 Dearfield Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.029522,-73.6319946
700172261,8 Grove Ln,8 Grove Ln,Greenwich,8 Grove Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0299765,-73.6324915
700172293,68 Dearfield Dr,68 Dearfield Dr,Greenwich,68 Dearfield Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0301713,-73.631691
700172357,45 Dearfield Dr,45 Dearfield Dr,Greenwich,45 Dearfield Dr Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0297555,-73.6299932
700172424,75 Dearfield Dr,75 Dearfield Dr,Greenwich,75 Dearfield Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0318911,-73.6321099
700172455,1 Grove Ln,1 Grove Ln,Greenwich,1 Grove Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0312212,-73.63255
700172467,15 Grove Ln,15 Grove Ln,Greenwich,15 Grove Ln Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0304724,-73.6338141
700172510,125 Brookside Dr,125 Brookside Dr,Greenwich,125 Brookside Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0304201,-73.6365258
700172522,28 Glenville Rd,28 Glenville Rd,Greenwich,28 Glenville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.030854,-73.6371772
700172561,12 Glenville Rd,12 Glenville Rd,Greenwich,12 Glenville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0314069,-73.6346548
700172576,10 Glenville Rd,10 Glenville Rd,Greenwich,10 Glenville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0316295,-73.6338944
700172586,2 Glenville Rd,2 Glenville Rd,Greenwich,2 Glenville Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0317735,-73.633371
700172721,11 Meadow Dr,11 Meadow Dr,Greenwich,11 Meadow Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0333883,-73.6364137
700172929,2 Calhoun Dr,2 Calhoun Dr,Greenwich,2 Calhoun Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.030504,-73.6425792
700172945,59 Upland Dr,59 Upland Dr,Greenwich,59 Upland Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0317753,-73.6435198
700173533,52 Upland Dr,52 Upland Dr,Greenwich,52 Upland Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0301232,-73.644123
700173658,45 Glenville Rd - Unit 3,45 Glenville Rd - Unit 3,Greenwich,45 Glenville Rd - Unit 3 Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700173700,24 Calhoun Dr,24 Calhoun Dr,Greenwich,24 Calhoun Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0306891,-73.6440174
700173743,44 Calhoun Dr,44 Calhoun Dr,Greenwich,44 Calhoun Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0284249,-73.6455946
700173752,56 Calhoun Dr,56 Calhoun Dr,Greenwich,56 Calhoun Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0274913,-73.646925
700173801,49 Calhoun Dr,49 Calhoun Dr,Greenwich,49 Calhoun Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0281781,-73.6467145
700173841,102 Prospect St,102 Prospect St,Greenwich,102 Prospect St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0217693,-73.6338619
700173850,98 Prospect St,98 Prospect St,Greenwich,98 Prospect St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0219046,-73.6338694
700173999,40 Prospect St,40 Prospect St,Greenwich,40 Prospect St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0239572,-73.6343821
700174016,32 Prospect St,32 Prospect St,Greenwich,32 Prospect St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0242509,-73.6341547
700174025,28 Prospect St,28 Prospect St,Greenwich,28 Prospect St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0243763,-73.6341444
700174032,6 Hobart Dr,6 Hobart Dr,Greenwich,6 Hobart Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0321432,-73.6453819
700174073,246 W Putnam Ave,246 W Putnam Ave,Greenwich,246 W Putnam Ave Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.024945,-73.6343129
700174079,262 W Putnam Ave,262 W Putnam Ave,Greenwich,262 W Putnam Ave Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0244671,-73.6349724
700174117,31 Turner Dr,31 Turner Dr,Greenwich,31 Turner Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0337347,-73.6470879
700174148,27 Oak Ridge St,27 Oak Ridge St,Greenwich,27 Oak Ridge St Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0230581,-73.6348137
700174177,53 Oak Ridge St,53 Oak Ridge St,Greenwich,53 Oak Ridge St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0226998,-73.6347598
700174181,3 Calhoun Dr,3 Calhoun Dr,Greenwich,3 Calhoun Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.031963,-73.6422249
700174201,57 Oak Ridge St,57 Oak Ridge St,Greenwich,57 Oak Ridge St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0224036,-73.6347262
700174259,79 Oak Ridge St,79 Oak Ridge St,Greenwich,79 Oak Ridge St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0215634,-73.6346182
700174270,81 Oak Ridge St,81 Oak Ridge St,Greenwich,81 Oak Ridge St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0214491,-73.6345919
700174304,35 Old Field Point Rd,35 Old Field Point Rd,Greenwich,35 Old Field Point Rd Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700174364,80 Oak Ridge St,80 Oak Ridge St,Greenwich,80 Oak Ridge St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0215346,-73.6352351
700174414,64 Oak Ridge St,64 Oak Ridge St,Greenwich,64 Oak Ridge St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0220814,-73.6352081
700174447,58 Oak Ridge St,58 Oak Ridge St,Greenwich,58 Oak Ridge St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0223292,-73.6351284
700175070,5 Edgewood Ave,5 Edgewood Ave,Greenwich,5 Edgewood Ave Greenwich Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.023497,-73.6361291
700175122,27 Edgewood Ave,27 Edgewood Ave,Greenwich,27 Edgewood Ave Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0228248,-73.6362302
700175211,47 Edgewood Ave,47 Edgewood Ave,Greenwich,47 Edgewood Ave Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0221597,-73.6359087
700175224,49 Edgewood Ave,49 Edgewood Ave,Greenwich,49 Edgewood Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0220047,-73.6363259
700203351,45 Edgewood Ave,45 Edgewood Ave,Greenwich,45 Edgewood Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0224719,-73.636446
700213325,327B Hamilton Ave,327B Hamilton Ave,Greenwich,327B Hamilton Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0137473,-73.6422516
700216574,236B Hamilton Ave,236B Hamilton Ave,Greenwich,236B Hamilton Ave Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0137473,-73.6422516
700245361,50 Upland Dr,50 Upland Dr,Greenwich,50 Upland Dr Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0295822,-73.643688
700145191,1 High St,1 High St,Greenwich,1 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0073757,-73.6530326
700145202,5A High St,5A High St,Greenwich,5A High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0082566,-73.6515729
700145213,7 High St,7 High St,Greenwich,7 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0075731,-73.6525965
700145223,9 High St,9 High St,Greenwich,9 High St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0076214,-73.6524411
700145257,87 View West St,87 View West St,Greenwich,87 View West St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700145279,83 View St W,83 View St W,Greenwich,83 View St W Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0074496,-73.6518468
700145289,81 View West St,81 View West St,Greenwich,81 View West St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700145299,79 View St,79 View St,Greenwich,79 View St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0073648,-73.6510398
700145326,73 View St West,73 View St West,Greenwich,73 View St West Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0074408,-73.6514619
700145335,71 View St W,71 View St W,Greenwich,71 View St W Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0074386,-73.651385
700145345,69 View West St,69 View West St,Greenwich,69 View West St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700145364,65 View St W,65 View St W,Greenwich,65 View St W Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0074354,-73.651154
700145481,70 Ivy St,70 Ivy St,Greenwich,70 Ivy St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0082644,-73.6482374
700146053,56 Ivy St,56 Ivy St,Greenwich,56 Ivy St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0089224,-73.6491315
700146064,54 Ivy St,54 Ivy St,Greenwich,54 Ivy St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.009002,-73.649307
700146072,4 Ivy St,4 Ivy St,Greenwich,4 Ivy St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0089764,-73.6494035
700146087,2 Ivy St,2 Ivy St,Greenwich,2 Ivy St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0091663,-73.6494707
700146139,84 View West St,84 View West St,Greenwich,84 View West St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700146151,86 View West St,86 View West St,Greenwich,86 View West St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700146185,94 View West St,94 View West St,Greenwich,94 View West St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700146194,96 View St,96 View St,Greenwich,96 View St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0077533,-73.6512582
700146203,98 View West St,98 View West St,Greenwich,98 View West St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700146267,17 High St,17 High St,Greenwich,17 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0079766,-73.6516723
700146289,21 High St,21 High St,Greenwich,21 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0081373,-73.6513818
700146324,29 High St,29 High St,Greenwich,29 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0083707,-73.6507303
700146346,33 High St,33 High St,Greenwich,33 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0085293,-73.6504117
700146387,39 High St,39 High St,Greenwich,39 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0087532,-73.6499319
700146462,46 High St,46 High St,Greenwich,46 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0092104,-73.6499693
700146488,42 High St,42 High St,Greenwich,42 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.00904,-73.6502593
700146557,34 High St,34 High St,Greenwich,34 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.008785,-73.6508911
700146571,32 High St,32 High St,Greenwich,32 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0087039,-73.6510264
700146622,24 High St,24 High St,Greenwich,24 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0084253,-73.6516743
700146639,22 High St,22 High St,Greenwich,22 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.008346,-73.6518272
700146650,20 High St,20 High St,Greenwich,20 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0082558,-73.6519648
700146685,16 High St,16 High St,Greenwich,16 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0081159,-73.6522758
700146697,14 High St,14 High St,Greenwich,14 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.008051,-73.6524525
700146713,12 High St,12 High St,Greenwich,12 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0079842,-73.6526013
700146722,10 High St,10 High St,Greenwich,10 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0078918,-73.6527539
700146737,8 High St,8 High St,Greenwich,8 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0078601,-73.6529257
700146770,4 High St,4 High St,Greenwich,4 High St Greenwich Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0077454,-73.6532224
700146785,2 High St,2 High St,Greenwich,2 High St Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0076739,-73.6533818
700146817,11 Richland Rd,11 Richland Rd,Greenwich,11 Richland Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0081936,-73.6532989
700146830,17 Richland Rd,17 Richland Rd,Greenwich,17 Richland Rd Greenwich Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0082917,-73.6531701
