SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME,lat,long
700042838,1071 NORTH AVE,1071 NORTH AVE,BRIDGEPORT,1071 NORTH AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1901413,-73.198386
700042846,361 WAYNE ST,361 WAYNE ST,BRIDGEPORT,361 WAYNE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2023162,-73.2093734
700042847,1077 NORTH AVE,1077 NORTH AVE,BRIDGEPORT,1077 NORTH AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1901039,-73.1984889
700042856,371 WAYNE ST,371 WAYNE ST,BRIDGEPORT,371 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2025675,-73.2093454
700042862,356 ANSON ST,356 ANSON ST,BRIDGEPORT,356 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2027875,-73.2024429
700042869,458-60 WAYNE ST,458-60 WAYNE ST,BRIDGEPORT,458-60 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2050969,-73.2096272
700042896,375 ANSON ST,375 ANSON ST,BRIDGEPORT,375 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2028601,-73.203073
700042913,385 ANSON ST,385 ANSON ST,BRIDGEPORT,385 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2029813,-73.2031496
700042958,465 ANSON ST,465 ANSON ST,BRIDGEPORT,465 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2039126,-73.2037428
700042970,466 ANSON ST,466 ANSON ST,BRIDGEPORT,466 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2041576,-73.2033893
700042972,1159 NORTH AVE,1159 NORTH AVE,BRIDGEPORT,1159 NORTH AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1893299,-73.1995681
700042992,478 ANSON ST,478 ANSON ST,BRIDGEPORT,478 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.204256,-73.203408
700043028,484-486 ANSON ST,484-486 ANSON ST,BRIDGEPORT,484-486 ANSON ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2033422,-73.2031372
700043038,493 ANSON ST,493 ANSON ST,BRIDGEPORT,493 ANSON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2042633,-73.2039883
700043039,605 WAYNE ST,605 WAYNE ST,BRIDGEPORT,605 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2055854,-73.2097374
700043070,639 WAYNE ST,639 WAYNE ST,BRIDGEPORT,639 WAYNE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2060075,-73.2098641
700043076,649 WAYNE ST,649 WAYNE ST,BRIDGEPORT,649 WAYNE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2061601,-73.2099253
700043132,45 GURDON ST,45 GURDON ST,BRIDGEPORT,45 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1991524,-73.1992644
700043201,673-677 MADISON AVE,673-677 MADISON AVE,BRIDGEPORT,673-677 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1861411,-73.1948834
700043216,682 MADISON AVE,682 MADISON AVE,BRIDGEPORT,682 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1909607,-73.2030732
700043224,693-95 MADISON AVE,693-95 MADISON AVE,BRIDGEPORT,693-95 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700043229,697 MADISON AVE,697 MADISON AVE,BRIDGEPORT,697 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1909407,-73.2035806
700043244,712 MADISON AVE,712 MADISON AVE,BRIDGEPORT,712 MADISON AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1913294,-73.20343
700043293,771 MADISON AVE,771 MADISON AVE,BRIDGEPORT,771 MADISON AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1918529,-73.2043854
700043361,260 GURDON ST,260 GURDON ST,BRIDGEPORT,260 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.201925,-73.2005993
700043413,361 GURDON ST,361 GURDON ST,BRIDGEPORT,361 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.203007,-73.2018449
700043443,909 MADISON AVE,909 MADISON AVE,BRIDGEPORT,909 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1934651,-73.2057103
700043490,931 MADISON AVE,931 MADISON AVE,BRIDGEPORT,931 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.193771,-73.205753
700043540,14-16 EVERGREEN ST,14-16 EVERGREEN ST,BRIDGEPORT,14-16 EVERGREEN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1971711,-73.1916328
700043552,22 EVERGREEN ST,22 EVERGREEN ST,BRIDGEPORT,22 EVERGREEN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1956604,-73.1928623
700043558,100 EVERGREEN ST,100 EVERGREEN ST,BRIDGEPORT,100 EVERGREEN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.19655,-73.1919924
700043562,106 EVERGREEN ST,106 EVERGREEN ST,BRIDGEPORT,106 EVERGREEN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.196632,-73.1919375
700043667,274-276 RIVER ST,274-276 RIVER ST,BRIDGEPORT,274-276 RIVER ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1944465,-73.1870451
700043729,415 N WASHINGTON AVE,415 N WASHINGTON AVE,BRIDGEPORT,415 N WASHINGTON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1915623,-73.1930144
700043785,75-77 RANDALL AVE,75-77 RANDALL AVE,BRIDGEPORT,75-77 RANDALL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1950467,-73.1926625
700043790,83 RANDALL AVE,83 RANDALL AVE,BRIDGEPORT,83 RANDALL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1954999,-73.1925013
700043811,36-38 WALLACE ST,36-38 WALLACE ST,BRIDGEPORT,36-38 WALLACE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1891208,-73.1984278
700043815,60 WALLACE ST,60 WALLACE ST,BRIDGEPORT,60 WALLACE ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1891664,-73.1982924
700043964,57 FRANK ST,57 FRANK ST,BRIDGEPORT,57 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1877763,-73.195616
700043990,113 FRANK ST,113 FRANK ST,BRIDGEPORT,113 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1876547,-73.1966056
700043997,119-123 FRANK ST,119-123 FRANK ST,BRIDGEPORT,119-123 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1865431,-73.1989485
700044028,813 MADISON AVE,813 MADISON AVE,BRIDGEPORT,813 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1924234,-73.2047076
700044057,942 MADISON AVE,942 MADISON AVE,BRIDGEPORT,942 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1940822,-73.2055986
700044063,481-83 GURDON ST,481-83 GURDON ST,BRIDGEPORT,481-83 GURDON ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2025071,-73.2012299
700044087,970 MADISON AVE,970 MADISON AVE,BRIDGEPORT,970 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1943685,-73.2058277
700044104,494 GURDON ST,494 GURDON ST,BRIDGEPORT,494 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2047632,-73.2025216
700044105,972 MADISON AVE,972 MADISON AVE,BRIDGEPORT,972 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1944008,-73.2057982
700044117,504 GURDON ST,504 GURDON ST,BRIDGEPORT,504 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2048858,-73.2026033
700044130,505 GURDON ST,505 GURDON ST,BRIDGEPORT,505 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.204723,-73.2029802
700044143,514 GURDON ST,514 GURDON ST,BRIDGEPORT,514 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2050092,-73.2026847
700044156,524 GURDON ST,524 GURDON ST,BRIDGEPORT,524 GURDON ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2051314,-73.2027668
700044165,998-02 MADISON AVE,998-02 MADISON AVE,BRIDGEPORT,998-02 MADISON AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700044256,1088 MADISON AVE,1088 MADISON AVE,BRIDGEPORT,1088 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1955816,-73.2067395
700044334,31 SAVOY ST,31 SAVOY ST,BRIDGEPORT,31 SAVOY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2045407,-73.2060504
700044370,41-43 SAVOY ST,41-43 SAVOY ST,BRIDGEPORT,41-43 SAVOY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2038436,-73.2107955
700044380,1150-52 MADISON AVE,1150-52 MADISON AVE,BRIDGEPORT,1150-52 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1861411,-73.1948834
700044396,84 HUNTING ST,84 HUNTING ST,BRIDGEPORT,84 HUNTING ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2023083,-73.2017777
700044413,1168-70 MADISON AVE,1168-70 MADISON AVE,BRIDGEPORT,1168-70 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1861411,-73.1948834
700044434,1178-80 MADISON AVE,1178-80 MADISON AVE,BRIDGEPORT,1178-80 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700044444,77 SAVOY ST,77 SAVOY ST,BRIDGEPORT,77 SAVOY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.204352,-73.2067972
700044455,85 SAVOY ST,85 SAVOY ST,BRIDGEPORT,85 SAVOY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2042861,-73.2069896
700044467,95-99 SAVOY ST,95-99 SAVOY ST,BRIDGEPORT,95-99 SAVOY ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2038436,-73.2107955
700044496,58 FAIRVIEW AVE,58 FAIRVIEW AVE,BRIDGEPORT,58 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2043611,-73.2011753
700044575,169-71 SAVOY ST,169-71 SAVOY ST,BRIDGEPORT,169-71 SAVOY ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2038436,-73.2107955
700044588,130-132 FAIRVIEW AVE,130-132 FAIRVIEW AVE,BRIDGEPORT,130-132 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2024792,-73.2072538
700044600,139 FAIRVIEW AVE,139 FAIRVIEW AVE,BRIDGEPORT,139 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2035637,-73.2023359
700044608,99 WAYNE ST,99 WAYNE ST,BRIDGEPORT,99 WAYNE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1987738,-73.2086877
700044611,140-42 FAIRVIEW AVE,140-42 FAIRVIEW AVE,BRIDGEPORT,140-42 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2024792,-73.2072538
700044633,148 FAIRVIEW AVE,148 FAIRVIEW AVE,BRIDGEPORT,148 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2037918,-73.2026727
700044636,266-68 WAYNE ST,266-68 WAYNE ST,BRIDGEPORT,266-68 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2050969,-73.2096272
700044691,448 WAYNE ST,448 WAYNE ST,BRIDGEPORT,448 WAYNE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2035114,-73.2090927
700044738,661 WAYNE ST,661 WAYNE ST,BRIDGEPORT,661 WAYNE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2063132,-73.2100686
700044742,208-210 FAIRVIEW AVE,208-210 FAIRVIEW AVE,BRIDGEPORT,208-210 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2024792,-73.2072538
700044750,138-140 ROCTON AVE,138-140 ROCTON AVE,BRIDGEPORT,138-140 ROCTON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.2051232,-73.2082117
700044797,311 FAIRVIEW AVE,311 FAIRVIEW AVE,BRIDGEPORT,311 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2025834,-73.2052567
700044856,328 FAIRVIEW AVE,328 FAIRVIEW AVE,BRIDGEPORT,328 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2029657,-73.2056649
700044875,86 WENTWORTH ST,86 WENTWORTH ST,BRIDGEPORT,86 WENTWORTH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2061098,-73.2080339
700044878,335 FAIRVIEW AVE,335 FAIRVIEW AVE,BRIDGEPORT,335 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2025193,-73.2057529
700044903,356 FAIRVIEW AVE,356 FAIRVIEW AVE,BRIDGEPORT,356 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.202888,-73.2061308
700044914,359 FAIRVIEW AVE,359 FAIRVIEW AVE,BRIDGEPORT,359 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.202441,-73.2060583
700044921,85 TERRY PL,85 TERRY PL,BRIDGEPORT,85 TERRY PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2064047,-73.2082088
700044927,366 FAIRVIEW AVE,366 FAIRVIEW AVE,BRIDGEPORT,366 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2028619,-73.2063179
700044952,397-399 FAIRVIEW AVE,397-399 FAIRVIEW AVE,BRIDGEPORT,397-399 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2024792,-73.2072538
700044964,394-396 FAIRVIEW AVE,394-396 FAIRVIEW AVE,BRIDGEPORT,394-396 FAIRVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2024792,-73.2072538
700044974,147 TERRY PL,147 TERRY PL,BRIDGEPORT,147 TERRY PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2060482,-73.2091816
700044996,491-93 FAIRVIEW AVE,491-93 FAIRVIEW AVE,BRIDGEPORT,491-93 FAIRVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700045017,140 FRANK ST,140 FRANK ST,BRIDGEPORT,140 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1877448,-73.1972161
700045035,149 FRANK ST,149 FRANK ST,BRIDGEPORT,149 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1874931,-73.1972013
700045047,158-162 FRANK ST,158-162 FRANK ST,BRIDGEPORT,158-162 FRANK ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1865431,-73.1989485
700045320,154-56 GEORGE ST,154-56 GEORGE ST,BRIDGEPORT,154-56 GEORGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1869307,-73.1955164
700045326,158-160 GEORGE ST,158-160 GEORGE ST,BRIDGEPORT,158-160 GEORGE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1869307,-73.1955164
700045425,76 MADISON AVE,76 MADISON AVE,BRIDGEPORT,76 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1863622,-73.1947511
700045437,84 MADISON AVE,84 MADISON AVE,BRIDGEPORT,84 MADISON AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1862759,-73.1949215
700045499,230-232 MADISON AVE,230-232 MADISON AVE,BRIDGEPORT,230-232 MADISON AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1861411,-73.1948834
700045518,55 KEELER AVE,55 KEELER AVE,BRIDGEPORT,55 KEELER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2072425,-73.2081146
700045529,125 TERRY PL,125 TERRY PL,BRIDGEPORT,125 TERRY PL BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2061541,-73.2089139
700045553,1649-1655 MAIN ST,1649-1655 MAIN ST,BRIDGEPORT,1649-1655 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1990033,-73.2019548
700045606,40-42 FEDERAL ST,40-42 FEDERAL ST,BRIDGEPORT,40-42 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1946851,-73.2025857
700045628,44-46 FEDERAL ST,44-46 FEDERAL ST,BRIDGEPORT,44-46 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1946851,-73.2025857
700045640,71 FEDERAL ST,71 FEDERAL ST,BRIDGEPORT,71 FEDERAL ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1950214,-73.200523
700045663,14 HARLEM AVE,14 HARLEM AVE,BRIDGEPORT,14 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2018921,-73.2059051
700045698,100 FEDERAL ST,100 FEDERAL ST,BRIDGEPORT,100 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1952481,-73.2015022
700045703,44 HARLEM AVE,44 HARLEM AVE,BRIDGEPORT,44 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2017276,-73.2063925
700045718,47 HARLEM AVE,47 HARLEM AVE,BRIDGEPORT,47 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2013471,-73.2063576
700045730,54 HARLEM AVE,54 HARLEM AVE,BRIDGEPORT,54 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2016643,-73.2065523
700045742,64 HARLEM AVE,64 HARLEM AVE,BRIDGEPORT,64 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2016111,-73.2067206
700045754,134 FEDERAL ST,134 FEDERAL ST,BRIDGEPORT,134 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1950354,-73.202284
700045756,65 HARLEM AVE,65 HARLEM AVE,BRIDGEPORT,65 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2012967,-73.206548
700045788,160 FEDERAL ST,160 FEDERAL ST,BRIDGEPORT,160 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1949344,-73.2024902
700045792,84 HARLEM AVE,84 HARLEM AVE,BRIDGEPORT,84 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.201529,-73.2070589
700045798,163-165 FEDERAL ST,163-165 FEDERAL ST,BRIDGEPORT,163-165 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1946851,-73.2025857
700045811,173-75 FEDERAL ST,173-75 FEDERAL ST,BRIDGEPORT,173-75 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1946851,-73.2025857
700045852,107 HARLEM AVE,107 HARLEM AVE,BRIDGEPORT,107 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2010657,-73.2071861
700045874,116 HARLEM AVE,116 HARLEM AVE,BRIDGEPORT,116 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.20135,-73.2075802
700045879,192-194 FEDERAL ST,192-194 FEDERAL ST,BRIDGEPORT,192-194 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1946851,-73.2025857
700045883,123 HARLEM AVE,123 HARLEM AVE,BRIDGEPORT,123 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2009693,-73.2075144
700045891,254 FEDERAL ST,254 FEDERAL ST,BRIDGEPORT,254 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1943302,-73.2041091
700045902,279 FEDERAL ST,279 FEDERAL ST,BRIDGEPORT,279 FEDERAL ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1936724,-73.2041849
700045913,135 HARLEM AVE,135 HARLEM AVE,BRIDGEPORT,135 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2008987,-73.2077096
700045922,54 FAIRMOUNT AVE,54 FAIRMOUNT AVE,BRIDGEPORT,54 FAIRMOUNT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1910026,-73.1991982
700045928,145 HARLEM AVE,145 HARLEM AVE,BRIDGEPORT,145 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2008404,-73.2078475
700045931,296-98 FEDERAL ST,296-98 FEDERAL ST,BRIDGEPORT,296-98 FEDERAL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1946851,-73.2025857
700045937,84-86 FAIRMOUNT AVE,84-86 FAIRMOUNT AVE,BRIDGEPORT,84-86 FAIRMOUNT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.190976,-73.1994385
700045945,304 FEDERAL ST,304 FEDERAL ST,BRIDGEPORT,304 FEDERAL ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1939817,-73.2049019
700045947,2006 MAIN ST,2006 MAIN ST,BRIDGEPORT,2006 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1908094,-73.196256
700045957,74-76 CHARLES ST,74-76 CHARLES ST,BRIDGEPORT,74-76 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1943305,-73.2005529
700045967,84 CHARLES ST,84 CHARLES ST,BRIDGEPORT,84 CHARLES ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1956913,-73.197876
700045980,96 BEERS ST,96 BEERS ST,BRIDGEPORT,96 BEERS ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,41.1915699,-73.2008111
700045987,147 CHARLES ST,147 CHARLES ST,BRIDGEPORT,147 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1950338,-73.19862
700046029,2064-66 MAIN ST,2064-66 MAIN ST,BRIDGEPORT,2064-66 MAIN ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700046035,163 HARLEM AVE,163 HARLEM AVE,BRIDGEPORT,163 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2007422,-73.2081752
700046039,68-70 ALICE ST,68-70 ALICE ST,BRIDGEPORT,68-70 ALICE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.1918704,-73.201776
700046040,2066-70 MAIN ST,2066-70 MAIN ST,BRIDGEPORT,2066-70 MAIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,NA,NA
700046046,164 HARLEM AVE,164 HARLEM AVE,BRIDGEPORT,164 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2010845,-73.2083469
700046052,233 CHARLES ST,233 CHARLES ST,BRIDGEPORT,233 CHARLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1945717,-73.199742
700046053,78 ALICE ST,78 ALICE ST,BRIDGEPORT,78 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1926344,-73.2006648
700046058,173 HARLEM AVE,173 HARLEM AVE,BRIDGEPORT,173 HARLEM AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System,41.2006852,-73.2083403
700046068,92 ALICE ST,92 ALICE ST,BRIDGEPORT,92 ALICE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System,41.1925542,-73.2008244
