SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME,lat,long
700163635,70 ALEXANDER ST,70 ALEXANDER ST,GREENWICH,70 ALEXANDER ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0153252,-73.6425358
700163671,62 ALEXANDER ST,62 ALEXANDER ST,GREENWICH,62 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0155684,-73.6423842
700163724,46 ALEXANDER ST,46 ALEXANDER ST,GREENWICH,46 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0160871,-73.6421349
700163734,42 ALEXANDER ST,42 ALEXANDER ST,GREENWICH,42 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0162021,-73.6420331
700163747,38 ALEXANDER ST,38 ALEXANDER ST,GREENWICH,38 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0163365,-73.6419673
700163759,34 ALEXANDER ST,34 ALEXANDER ST,GREENWICH,34 ALEXANDER ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0164602,-73.641927
700163783,26 ALEXANDER ST,26 ALEXANDER ST,GREENWICH,26 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0167225,-73.6418378
700163793,22 ALEXANDER ST,22 ALEXANDER ST,GREENWICH,22 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0168587,-73.6417999
700163805,18 ALEXANDER ST,18 ALEXANDER ST,GREENWICH,18 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0169734,-73.6416993
700163816,12 ALEXANDER ST,12 ALEXANDER ST,GREENWICH,12 ALEXANDER ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0171297,-73.641673
700163847,4 ALEXANDER ST,4 ALEXANDER ST,GREENWICH,4 ALEXANDER ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.017482,-73.6414942
700163861,12 SAINT ROCH AVE,12 SAINT ROCH AVE,GREENWICH,12 SAINT ROCH AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0175864,-73.6414518
700163921,26 SAINT ROCHS AVE,26 SAINT ROCHS AVE,GREENWICH,26 SAINT ROCHS AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700163948,30 SAINT ROCHS AVE,30 SAINT ROCHS AVE,GREENWICH,30 SAINT ROCHS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700164802,464 PUTNAM AVE W,464 PUTNAM AVE W,GREENWICH,464 PUTNAM AVE W GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0196376,-73.6431633
700165023,37 SAINT ROCHS AVE,37 SAINT ROCHS AVE,GREENWICH,37 SAINT ROCHS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700165028,33 SAINT ROCHS AVE,33 SAINT ROCHS AVE,GREENWICH,33 SAINT ROCHS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700165258,25 HAROLD AVE,25 HAROLD AVE,GREENWICH,25 HAROLD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0193922,-73.6413171
700165261,23 HAROLD AVE,23 HAROLD AVE,GREENWICH,23 HAROLD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0192676,-73.6415452
700165265,21 HAROLD AVE,21 HAROLD AVE,GREENWICH,21 HAROLD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0190999,-73.6415616
700165274,19 HAROLD AVE,19 HAROLD AVE,GREENWICH,19 HAROLD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.018979,-73.6415593
700165292,11 HAROLD AVE,11 HAROLD AVE,GREENWICH,11 HAROLD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.018555,-73.6416306
700165311,5 HAROLD AVE,5 HAROLD AVE,GREENWICH,5 HAROLD AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0181743,-73.6418542
700165319,21 SAINT ROCHS AVE,21 SAINT ROCHS AVE,GREENWICH,21 SAINT ROCHS AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700165326,19 SAINT ROCHS AVE,19 SAINT ROCHS AVE,GREENWICH,19 SAINT ROCHS AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700165334,15 SAINT ROCHS AVE,15 SAINT ROCHS AVE,GREENWICH,15 SAINT ROCHS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700165386,174 HAMILTON AVE,174 HAMILTON AVE,GREENWICH,174 HAMILTON AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0184321,-73.6392017
700165411,140 HAMILTON AVE,140 HAMILTON AVE,GREENWICH,140 HAMILTON AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0188471,-73.6389355
700166124,136 HAMILTON AVE,136 HAMILTON AVE,GREENWICH,136 HAMILTON AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0192312,-73.6386429
700166156,134 JOSEPHINE EVARISTO AVE,134 JOSEPHINE EVARISTO AVE,GREENWICH,134 JOSEPHINE EVARISTO AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0195097,-73.6392838
700166182,135 JOSEPHINE EVARISTO AVE,135 JOSEPHINE EVARISTO AVE,GREENWICH,135 JOSEPHINE EVARISTO AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0194885,-73.639682
700166624,80 J EVARISTO AVE,80 J EVARISTO AVE,GREENWICH,80 J EVARISTO AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0204628,-73.6396681
700166725,2 COLUMBUS AVE,2 COLUMBUS AVE,GREENWICH,2 COLUMBUS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0198018,-73.6391676
700166782,26 COLUMBUS AVE,26 COLUMBUS AVE,GREENWICH,26 COLUMBUS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0212595,-73.6394672
700166793,28 COLUMBUS AVE,28 COLUMBUS AVE,GREENWICH,28 COLUMBUS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0214124,-73.6395028
700166818,364 PUTNAM AVE W,364 PUTNAM AVE W,GREENWICH,364 PUTNAM AVE W GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0219629,-73.6391895
700166829,35 COLUMBUS AVE,35 COLUMBUS AVE,GREENWICH,35 COLUMBUS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.021856,-73.6391624
700166847,33 COLUMBUS AVE,33 COLUMBUS AVE,GREENWICH,33 COLUMBUS AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0216833,-73.6391474
700166913,29 COLUMBUS AVE,29 COLUMBUS AVE,GREENWICH,29 COLUMBUS AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0214669,-73.6391582
700167739,118 HAMILTON AVE,118 HAMILTON AVE,GREENWICH,118 HAMILTON AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.020174,-73.6382225
700167754,116 HAMILTON AVE,116 HAMILTON AVE,GREENWICH,116 HAMILTON AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0203384,-73.6381803
700167874,102 HAMILTON AVE,102 HAMILTON AVE,GREENWICH,102 HAMILTON AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0206006,-73.6381678
700168050,15 LIVINGSTON PL,15 LIVINGSTON PL,GREENWICH,15 LIVINGSTON PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.022404,-73.6373078
700168097,23 LIVINGSTON PL,23 LIVINGSTON PL,GREENWICH,23 LIVINGSTON PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0219565,-73.6372489
700168134,44 EDGEWOOD AVE,44 EDGEWOOD AVE,GREENWICH,44 EDGEWOOD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0219516,-73.6367885
700168150,40 EDGEWOOD AVE,40 EDGEWOOD AVE,GREENWICH,40 EDGEWOOD AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0221904,-73.6367632
700168211,32 EDGEWOOD AVE,32 EDGEWOOD AVE,GREENWICH,32 EDGEWOOD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.022612,-73.6367996
700168221,30A EDGEWOOD AVE,30A EDGEWOOD AVE,GREENWICH,30A EDGEWOOD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0227662,-73.6365791
700168320,392 PUTNAM AVE W,392 PUTNAM AVE W,GREENWICH,392 PUTNAM AVE W GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0222265,-73.6397056
700168347,380 PUTNAM AVE W,380 PUTNAM AVE W,GREENWICH,380 PUTNAM AVE W GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0215864,-73.6401072
700168359,360 PUTNAM AVE W,360 PUTNAM AVE W,GREENWICH,360 PUTNAM AVE W GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0221541,-73.6390183
700168386,7 FOX'S LN,7 FOX'S LN,GREENWICH,7 FOX'S LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700168422,20 FOXES LN,20 FOXES LN,GREENWICH,20 FOXES LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700168459,354 PUTNAM AVE W,354 PUTNAM AVE W,GREENWICH,354 PUTNAM AVE W GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0226994,-73.6384062
700169216,401 W PUTNAM AVE,401 W PUTNAM AVE,GREENWICH,401 W PUTNAM AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0219314,-73.6404644
700169333,555 PUTNAM AVE W,555 PUTNAM AVE W,GREENWICH,555 PUTNAM AVE W GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0206342,-73.6424488
700169785,7 UPLAND DR,7 UPLAND DR,GREENWICH,7 UPLAND DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0242335,-73.6442652
700170577,48 EDGEWOOD DR,48 EDGEWOOD DR,GREENWICH,48 EDGEWOOD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0281575,-73.6406339
700171015,41 OAK ST,41 OAK ST,GREENWICH,41 OAK ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0239726,-73.6409905
700171026,6 HEMLOCK DR,6 HEMLOCK DR,GREENWICH,6 HEMLOCK DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0244191,-73.6419062
700171178,7 EDGEWOOD DR,7 EDGEWOOD DR,GREENWICH,7 EDGEWOOD DR GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0266834,-73.6352059
700171293,146 BROOKSIDE DR,146 BROOKSIDE DR,GREENWICH,146 BROOKSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0300746,-73.6377425
700171306,146 BROOKSIDE DR,146 BROOKSIDE DR,GREENWICH,146 BROOKSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0300746,-73.6377425
700172163,111 BROOKSIDE DR,111 BROOKSIDE DR,GREENWICH,111 BROOKSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0291695,-73.6336515
700172207,10 DEARFIELD LN,10 DEARFIELD LN,GREENWICH,10 DEARFIELD LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0289479,-73.6322635
700172239,7 DEARFIELD LN,7 DEARFIELD LN,GREENWICH,7 DEARFIELD LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0295407,-73.6315665
700172251,11 DEARFIELD LN,11 DEARFIELD LN,GREENWICH,11 DEARFIELD LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.029522,-73.6319946
700172261,8 GROVE LN,8 GROVE LN,GREENWICH,8 GROVE LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0299765,-73.6324915
700172293,68 DEARFIELD DR,68 DEARFIELD DR,GREENWICH,68 DEARFIELD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0301713,-73.631691
700172357,45 DEARFIELD DR,45 DEARFIELD DR,GREENWICH,45 DEARFIELD DR GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0297555,-73.6299932
700172424,75 DEARFIELD DR,75 DEARFIELD DR,GREENWICH,75 DEARFIELD DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0318911,-73.6321099
700172455,1 GROVE LN,1 GROVE LN,GREENWICH,1 GROVE LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0312212,-73.63255
700172467,15 GROVE LN,15 GROVE LN,GREENWICH,15 GROVE LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0304724,-73.6338141
700172510,125 BROOKSIDE DR,125 BROOKSIDE DR,GREENWICH,125 BROOKSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0304201,-73.6365258
700172522,28 GLENVILLE RD,28 GLENVILLE RD,GREENWICH,28 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.030854,-73.6371772
700172561,12 GLENVILLE RD,12 GLENVILLE RD,GREENWICH,12 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0314069,-73.6346548
700172576,10 GLENVILLE RD,10 GLENVILLE RD,GREENWICH,10 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0316295,-73.6338944
700172586,2 GLENVILLE RD,2 GLENVILLE RD,GREENWICH,2 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0317735,-73.633371
700172721,11 MEADOW DR,11 MEADOW DR,GREENWICH,11 MEADOW DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0333883,-73.6364137
700172929,2 CALHOUN DR,2 CALHOUN DR,GREENWICH,2 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.030504,-73.6425792
700172945,59 UPLAND DR,59 UPLAND DR,GREENWICH,59 UPLAND DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0317753,-73.643519800000007
700173533,52 UPLAND DR,52 UPLAND DR,GREENWICH,52 UPLAND DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0301232,-73.644123
700173658,45 GLENVILLE RD - UNIT 3,45 GLENVILLE RD - UNIT 3,GREENWICH,45 GLENVILLE RD - UNIT 3 GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,NA,NA
700173700,24 CALHOUN DR,24 CALHOUN DR,GREENWICH,24 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0306891,-73.6440174
700173743,44 CALHOUN DR,44 CALHOUN DR,GREENWICH,44 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0284249,-73.6455946
700173752,56 CALHOUN DR,56 CALHOUN DR,GREENWICH,56 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0274913,-73.646925
700173801,49 CALHOUN DR,49 CALHOUN DR,GREENWICH,49 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0281781,-73.6467145
700173841,102 PROSPECT ST,102 PROSPECT ST,GREENWICH,102 PROSPECT ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0217693,-73.6338619
700173850,98 PROSPECT ST,98 PROSPECT ST,GREENWICH,98 PROSPECT ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0219046,-73.6338694
700173999,40 PROSPECT ST,40 PROSPECT ST,GREENWICH,40 PROSPECT ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0239572,-73.6343821
700174016,32 PROSPECT ST,32 PROSPECT ST,GREENWICH,32 PROSPECT ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,NA,NA,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich,41.0242509,-73.6341547
