SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME
700172467.0,15 GROVE LN,15 GROVE LN,GREENWICH,15 GROVE LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172510.0,125 BROOKSIDE DR,125 BROOKSIDE DR,GREENWICH,125 BROOKSIDE DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172522.0,28 GLENVILLE RD,28 GLENVILLE RD,GREENWICH,28 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172561.0,12 GLENVILLE RD,12 GLENVILLE RD,GREENWICH,12 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172576.0,10 GLENVILLE RD,10 GLENVILLE RD,GREENWICH,10 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172586.0,2 GLENVILLE RD,2 GLENVILLE RD,GREENWICH,2 GLENVILLE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172721.0,11 MEADOW DR,11 MEADOW DR,GREENWICH,11 MEADOW DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172929.0,2 CALHOUN DR,2 CALHOUN DR,GREENWICH,2 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172945.0,59 UPLAND DR,59 UPLAND DR,GREENWICH,59 UPLAND DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173533.0,52 UPLAND DR,52 UPLAND DR,GREENWICH,52 UPLAND DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173658.0,45 GLENVILLE RD - UNIT 3,45 GLENVILLE RD - UNIT 3,GREENWICH,45 GLENVILLE RD - UNIT 3 GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173700.0,24 CALHOUN DR,24 CALHOUN DR,GREENWICH,24 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173743.0,44 CALHOUN DR,44 CALHOUN DR,GREENWICH,44 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173752.0,56 CALHOUN DR,56 CALHOUN DR,GREENWICH,56 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173801.0,49 CALHOUN DR,49 CALHOUN DR,GREENWICH,49 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173841.0,102 PROSPECT ST,102 PROSPECT ST,GREENWICH,102 PROSPECT ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173850.0,98 PROSPECT ST,98 PROSPECT ST,GREENWICH,98 PROSPECT ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173999.0,40 PROSPECT ST,40 PROSPECT ST,GREENWICH,40 PROSPECT ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174016.0,32 PROSPECT ST,32 PROSPECT ST,GREENWICH,32 PROSPECT ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174025.0,28 PROSPECT ST,28 PROSPECT ST,GREENWICH,28 PROSPECT ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174032.0,6 HOBART DR,6 HOBART DR,GREENWICH,6 HOBART DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174073.0,246 W PUTNAM AVE,246 W PUTNAM AVE,GREENWICH,246 W PUTNAM AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174079.0,262 W PUTNAM AVE,262 W PUTNAM AVE,GREENWICH,262 W PUTNAM AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174117.0,31 TURNER DR,31 TURNER DR,GREENWICH,31 TURNER DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174148.0,27 OAK RIDGE ST,27 OAK RIDGE ST,GREENWICH,27 OAK RIDGE ST GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174177.0,53 OAK RIDGE ST,53 OAK RIDGE ST,GREENWICH,53 OAK RIDGE ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174181.0,3 CALHOUN DR,3 CALHOUN DR,GREENWICH,3 CALHOUN DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174201.0,57 OAK RIDGE ST,57 OAK RIDGE ST,GREENWICH,57 OAK RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174259.0,79 OAK RIDGE ST,79 OAK RIDGE ST,GREENWICH,79 OAK RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174270.0,81 OAK RIDGE ST,81 OAK RIDGE ST,GREENWICH,81 OAK RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174304.0,35 OLD FIELD POINT RD,35 OLD FIELD POINT RD,GREENWICH,35 OLD FIELD POINT RD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174364.0,80 OAK RIDGE ST,80 OAK RIDGE ST,GREENWICH,80 OAK RIDGE ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174414.0,64 OAK RIDGE ST,64 OAK RIDGE ST,GREENWICH,64 OAK RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174447.0,58 OAK RIDGE ST,58 OAK RIDGE ST,GREENWICH,58 OAK RIDGE ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700175070.0,5 EDGEWOOD AVE,5 EDGEWOOD AVE,GREENWICH,5 EDGEWOOD AVE GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700175122.0,27 EDGEWOOD AVE,27 EDGEWOOD AVE,GREENWICH,27 EDGEWOOD AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700175211.0,47 EDGEWOOD AVE,47 EDGEWOOD AVE,GREENWICH,47 EDGEWOOD AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700175224.0,49 EDGEWOOD AVE,49 EDGEWOOD AVE,GREENWICH,49 EDGEWOOD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700203351.0,45 EDGEWOOD AVE,45 EDGEWOOD AVE,GREENWICH,45 EDGEWOOD AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700213325.0,327B HAMILTON AVE,327B HAMILTON AVE,GREENWICH,327B HAMILTON AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700216574.0,236B HAMILTON AVE,236B HAMILTON AVE,GREENWICH,236B HAMILTON AVE GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700245361.0,50 UPLAND DR,50 UPLAND DR,GREENWICH,50 UPLAND DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145191.0,1 HIGH ST,1 HIGH ST,GREENWICH,1 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145202.0,5A HIGH ST,5A HIGH ST,GREENWICH,5A HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145213.0,7 HIGH ST,7 HIGH ST,GREENWICH,7 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145223.0,9 HIGH ST,9 HIGH ST,GREENWICH,9 HIGH ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145257.0,87 VIEW WEST ST,87 VIEW WEST ST,GREENWICH,87 VIEW WEST ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145279.0,83 VIEW ST W,83 VIEW ST W,GREENWICH,83 VIEW ST W GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145289.0,81 VIEW WEST ST,81 VIEW WEST ST,GREENWICH,81 VIEW WEST ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145299.0,79 VIEW ST,79 VIEW ST,GREENWICH,79 VIEW ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145326.0,73 VIEW ST WEST,73 VIEW ST WEST,GREENWICH,73 VIEW ST WEST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145335.0,71 VIEW ST W,71 VIEW ST W,GREENWICH,71 VIEW ST W GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145345.0,69 VIEW WEST ST,69 VIEW WEST ST,GREENWICH,69 VIEW WEST ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145364.0,65 VIEW ST W,65 VIEW ST W,GREENWICH,65 VIEW ST W GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700145481.0,70 IVY ST,70 IVY ST,GREENWICH,70 IVY ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146053.0,56 IVY ST,56 IVY ST,GREENWICH,56 IVY ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146064.0,54 IVY ST,54 IVY ST,GREENWICH,54 IVY ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146072.0,4 IVY ST,4 IVY ST,GREENWICH,4 IVY ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146087.0,2 IVY ST,2 IVY ST,GREENWICH,2 IVY ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146139.0,84 VIEW WEST ST,84 VIEW WEST ST,GREENWICH,84 VIEW WEST ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146151.0,86 VIEW WEST ST,86 VIEW WEST ST,GREENWICH,86 VIEW WEST ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146185.0,94 VIEW WEST ST,94 VIEW WEST ST,GREENWICH,94 VIEW WEST ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146194.0,96 VIEW ST,96 VIEW ST,GREENWICH,96 VIEW ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146203.0,98 VIEW WEST ST,98 VIEW WEST ST,GREENWICH,98 VIEW WEST ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146267.0,17 HIGH ST,17 HIGH ST,GREENWICH,17 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146289.0,21 HIGH ST,21 HIGH ST,GREENWICH,21 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146324.0,29 HIGH ST,29 HIGH ST,GREENWICH,29 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146346.0,33 HIGH ST,33 HIGH ST,GREENWICH,33 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146387.0,39 HIGH ST,39 HIGH ST,GREENWICH,39 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146462.0,46 HIGH ST,46 HIGH ST,GREENWICH,46 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146488.0,42 HIGH ST,42 HIGH ST,GREENWICH,42 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146557.0,34 HIGH ST,34 HIGH ST,GREENWICH,34 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146571.0,32 HIGH ST,32 HIGH ST,GREENWICH,32 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146622.0,24 HIGH ST,24 HIGH ST,GREENWICH,24 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146639.0,22 HIGH ST,22 HIGH ST,GREENWICH,22 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146650.0,20 HIGH ST,20 HIGH ST,GREENWICH,20 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146685.0,16 HIGH ST,16 HIGH ST,GREENWICH,16 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146697.0,14 HIGH ST,14 HIGH ST,GREENWICH,14 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146713.0,12 HIGH ST,12 HIGH ST,GREENWICH,12 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146722.0,10 HIGH ST,10 HIGH ST,GREENWICH,10 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146737.0,8 HIGH ST,8 HIGH ST,GREENWICH,8 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146770.0,4 HIGH ST,4 HIGH ST,GREENWICH,4 HIGH ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146785.0,2 HIGH ST,2 HIGH ST,GREENWICH,2 HIGH ST GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146817.0,11 RICHLAND RD,11 RICHLAND RD,GREENWICH,11 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146830.0,17 RICHLAND RD,17 RICHLAND RD,GREENWICH,17 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146960.0,35 RICHLAND RD,35 RICHLAND RD,GREENWICH,35 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700146996.0,45 RICHLAND RD,45 RICHLAND RD,GREENWICH,45 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147540.0,53 RICHLAND RD,53 RICHLAND RD,GREENWICH,53 RICHLAND RD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147553.0,55 RICHLAND RD,55 RICHLAND RD,GREENWICH,55 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147578.0,59 RICHLAND RD,59 RICHLAND RD,GREENWICH,59 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147590.0,61 RICHLAND RD,61 RICHLAND RD,GREENWICH,61 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147630.0,67 RICHLAND RD,67 RICHLAND RD,GREENWICH,67 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147708.0,66A RICHLAND RD,66A RICHLAND RD,GREENWICH,66A RICHLAND RD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147721.0,66B RICHLAND RD,66B RICHLAND RD,GREENWICH,66B RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147735.0,66C RICHLAND RD,66C RICHLAND RD,GREENWICH,66C RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147802.0,56A RICHLAND RD,56A RICHLAND RD,GREENWICH,56A RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147815.0,54 RICHLAND RD,54 RICHLAND RD,GREENWICH,54 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147843.0,50 RICHLAND RD,50 RICHLAND RD,GREENWICH,50 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147869.0,46 RICHLAND RD,46 RICHLAND RD,GREENWICH,46 RICHLAND RD GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147911.0,36 RICHLAND RD,36 RICHLAND RD,GREENWICH,36 RICHLAND RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700147925.0,5 OXER PL,5 OXER PL,GREENWICH,5 OXER PL GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148051.0,135 BYRAM RD,135 BYRAM RD,GREENWICH,135 BYRAM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148068.0,131 BYRAM RD,131 BYRAM RD,GREENWICH,131 BYRAM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148081.0,129 BYRAM RD,129 BYRAM RD,GREENWICH,129 BYRAM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
