SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME,lat,long
700047451,510 Laurel Ave,510 Laurel Ave,Bridgeport,510 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1760318,-73.2079411
700047456,1013 Norman St,1013 Norman St,Bridgeport,1013 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1813935,-73.2083197
700047482,527 Laurel Ave,527 Laurel Ave,Bridgeport,527 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1760111,-73.2086824
700047496,1021 Norman St,1021 Norman St,Bridgeport,1021 Norman St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1814426,-73.2084362
700047497,526 Laurel Ave,526 Laurel Ave,Bridgeport,526 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1762841,-73.208176
700047505,1027 Norman St,1027 Norman St,Bridgeport,1027 Norman St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1815863,-73.208529
700047506,536 Laurel Ave,536 Laurel Ave,Bridgeport,536 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1763484,-73.2083632
700047511,1115-17 Norman St,1115-17 Norman St,Bridgeport,1115-17 Norman St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1810152,-73.2076419
700047516,728 Maplewood Ave,728 Maplewood Ave,Bridgeport,728 Maplewood Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1758092,-73.2134497
700047526,1127 Norman St,1127 Norman St,Bridgeport,1127 Norman St Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1826803,-73.2095118
700047580,1150 Norman St,1150 Norman St,Bridgeport,1150 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1831709,-73.2094247
700047581,600 Laurel Ave,600 Laurel Ave,Bridgeport,600 Laurel Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1769658,-73.2090781
700047600,608-10 Laurel Ave,608-10 Laurel Ave,Bridgeport,608-10 Laurel Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1764467,-73.2088426
700047602,1171-1173 Norman St,1171-1173 Norman St,Bridgeport,1171-1173 Norman St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1810152,-73.2076419
700047616,633 Laurel Ave,633 Laurel Ave,Bridgeport,633 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1771163,-73.2098565
700047630,795-799 Maplewood Ave,795-799 Maplewood Ave,Bridgeport,795-799 Maplewood Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1792572,-73.2075262
700047642,1195 Norman St,1195 Norman St,Bridgeport,1195 Norman St Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1833778,-73.2100235
700047658,644 Laurel Ave,644 Laurel Ave,Bridgeport,644 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1775029,-73.2096373
700047660,821 Maplewood Ave,821 Maplewood Ave,Bridgeport,821 Maplewood Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.174699,-73.214546
700047671,649-51 Laurel Ave,649-51 Laurel Ave,Bridgeport,649-51 Laurel Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1764467,-73.2088426
700047694,657-659 Laurel Ave,657-659 Laurel Ave,Bridgeport,657-659 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1764467,-73.2088426
700047709,664-666 Laurel Ave,664-666 Laurel Ave,Bridgeport,664-666 Laurel Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1764467,-73.2088426
700047736,686 Laurel Ave,686 Laurel Ave,Bridgeport,686 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1778708,-73.2100767
700047748,694 Laurel Ave,694 Laurel Ave,Bridgeport,694 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1779457,-73.210163
700047754,210-212 Olive St,210-212 Olive St,Bridgeport,210-212 Olive St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1793787,-73.2022836
700047870,793 Laurel Ave,793 Laurel Ave,Bridgeport,793 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1787567,-73.2117432
700047891,825 Laurel Ave,825 Laurel Ave,Bridgeport,825 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1790738,-73.2120737
700047914,1000-1002 Maplewood Ave,1000-1002 Maplewood Ave,Bridgeport,1000-1002 Maplewood Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1792572,-73.2075262
700047915,831 Laurel Ave,831 Laurel Ave,Bridgeport,831 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1792049,-73.2122562
700048179,187 Center St,187 Center St,Bridgeport,187 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1849233,-73.1973006
700048208,304-306 Center St,304-306 Center St,Bridgeport,304-306 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.186796,-73.2000047
700048236,326-28 Center St,326-28 Center St,Bridgeport,326-28 Center St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.186796,-73.2000047
700048247,344-46 Center St,344-46 Center St,Bridgeport,344-46 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.186796,-73.2000047
700048251,348-50 Center St,348-50 Center St,Bridgeport,348-50 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.186796,-73.2000047
700048276,446-448 Center St,446-448 Center St,Bridgeport,446-448 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.186796,-73.2000047
700048284,455 Center St,455 Center St,Bridgeport,455 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1872157,-73.2007125
700048303,488 Center St,488 Center St,Bridgeport,488 Center St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1879352,-73.2009463
700048306,604 Center Street Ext,604 Center Street Ext,Bridgeport,604 Center Street Ext Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700048519,855-857 Laurel Ave,855-857 Laurel Ave,Bridgeport,855-857 Laurel Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1764467,-73.2088426
700048831,467 Maplewood Ave,467 Maplewood Ave,Bridgeport,467 Maplewood Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.177776,-73.209485
700048869,679 Maplewood Ave,679 Maplewood Ave,Bridgeport,679 Maplewood Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1759204,-73.2124198
700048957,714 Hancock Ave,714 Hancock Ave,Bridgeport,714 Hancock Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1703881,-73.2113109
700048978,742-48 Hancock Ave,742-48 Hancock Ave,Bridgeport,742-48 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700049039,841 Hancock Ave,841 Hancock Ave,Bridgeport,841 Hancock Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1713572,-73.2131651
700049072,850 Hancock Ave,850 Hancock Ave,Bridgeport,850 Hancock Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1716353,-73.2129087
700049095,870-72 Hancock Ave,870-72 Hancock Ave,Bridgeport,870-72 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700049166,898 Hancock Ave,898 Hancock Ave,Bridgeport,898 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1721129,-73.2136397
700049175,903 Hancock Ave,903 Hancock Ave,Bridgeport,903 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1719968,-73.2139549
700049249,933-935 Hancock Ave,933-935 Hancock Ave,Bridgeport,933-935 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700049423,992-994 Hancock Ave,992-994 Hancock Ave,Bridgeport,992-994 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700049446,1004-1006 Hancock Ave,1004-1006 Hancock Ave,Bridgeport,1004-1006 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700049474,1011-13 Hancock Ave,1011-13 Hancock Ave,Bridgeport,1011-13 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700049520,660 Grand St,660 Grand St,Bridgeport,660 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1869471,-73.2006457
700049537,680 Grand St,680 Grand St,Bridgeport,680 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1867926,-73.2009768
700049541,722-724 Grand St,722-724 Grand St,Bridgeport,722-724 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1897892,-73.1941605
700049547,732-734 Grand St,732-734 Grand St,Bridgeport,732-734 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1897892,-73.1941605
700049552,738-740 Grand St,738-740 Grand St,Bridgeport,738-740 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1897892,-73.1941605
700049560,795 Grand St,795 Grand St,Bridgeport,795 Grand St Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1851972,-73.2013577
700049574,824-26 Grand St,824-26 Grand St,Bridgeport,824-26 Grand St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1897892,-73.1941605
700049594,860 Grand St,860 Grand St,Bridgeport,860 Grand St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1843895,-73.2020216
700049596,867-871 Grand St,867-871 Grand St,Bridgeport,867-871 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1898503,-73.1913259
700049606,879 Grand St,879 Grand St,Bridgeport,879 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1839989,-73.201702
700049617,885 Grand St,885 Grand St,Bridgeport,885 Grand St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1838897,-73.2017439
700049626,901-905 Grand St,901-905 Grand St,Bridgeport,901-905 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1897892,-73.1941605
700049631,973-75 Grand St,973-75 Grand St,Bridgeport,973-75 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700049642,981-83 Grand St,981-83 Grand St,Bridgeport,981-83 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700049647,984 Grand St,984 Grand St,Bridgeport,984 Grand St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1827773,-73.202639
700049669,1003-07 Grand St,1003-07 Grand St,Bridgeport,1003-07 Grand St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700049678,25-27 Chestnut St,25-27 Chestnut St,Bridgeport,25-27 Chestnut St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1843516,-73.2029527
700049745,184 Lexington Ave,184 Lexington Ave,Bridgeport,184 Lexington Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1844165,-73.1973103
700049818,270 Lexington Ave,270 Lexington Ave,Bridgeport,270 Lexington Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1846685,-73.1988028
700049833,317 Lexington Ave,317 Lexington Ave,Bridgeport,317 Lexington Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1845733,-73.199837
700049843,341 Lexington Ave,341 Lexington Ave,Bridgeport,341 Lexington Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1846249,-73.2001743
700049853,369 Lexington Ave,369 Lexington Ave,Bridgeport,369 Lexington Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.184827,-73.2006488
700049858,383 Lexington Ave,383 Lexington Ave,Bridgeport,383 Lexington Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1848196,-73.2009036
700049862,389-391 Lexington Ave,389-391 Lexington Ave,Bridgeport,389-391 Lexington Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.185261,-73.2022162
700049886,13-17 Linen Ave,13-17 Linen Ave,Bridgeport,13-17 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.183782,-73.2008934
700049934,104-06 Linen Ave,104-06 Linen Ave,Bridgeport,104-06 Linen Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.183782,-73.2008934
700049940,105 Linen Ave,105 Linen Ave,Bridgeport,105 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1833206,-73.2012578
700049950,125-127 Linen Ave,125-127 Linen Ave,Bridgeport,125-127 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.183782,-73.2008934
700049954,130 Linen Ave,130 Linen Ave,Bridgeport,130 Linen Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1835491,-73.2007767
700049987,146 Linen Ave,146 Linen Ave,Bridgeport,146 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1838529,-73.2006701
700049992,148 Linen Ave,148 Linen Ave,Bridgeport,148 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1839579,-73.2006548
700049997,150 Linen Ave,150 Linen Ave,Bridgeport,150 Linen Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1840448,-73.2005741
700050022,1027-29 Hancock Ave,1027-29 Hancock Ave,Bridgeport,1027-29 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700050126,1039 Hancock Ave,1039 Hancock Ave,Bridgeport,1039 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1731821,-73.2158472
700050205,1070-72 Hancock Ave,1070-72 Hancock Ave,Bridgeport,1070-72 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700050228,1103 Hancock Ave,1103 Hancock Ave,Bridgeport,1103 Hancock Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1738387,-73.2167671
700050241,1109 Hancock Ave,1109 Hancock Ave,Bridgeport,1109 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1738613,-73.2168851
700050282,1125-1127 Hancock Ave,1125-1127 Hancock Ave,Bridgeport,1125-1127 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700050402,1160-62 Hancock Ave,1160-62 Hancock Ave,Bridgeport,1160-62 Hancock Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1725546,-73.2145703
700050414,1175 Hancock Ave,1175 Hancock Ave,Bridgeport,1175 Hancock Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1743776,-73.2176274
700050427,1177 Hancock Ave,1177 Hancock Ave,Bridgeport,1177 Hancock Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1743424,-73.217651
700050621,734 Howard Ave,734 Howard Ave,Bridgeport,734 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1717263,-73.2097672
700050671,769 Howard Ave,769 Howard Ave,Bridgeport,769 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1718192,-73.2105478
700050682,772 Howard Ave,772 Howard Ave,Bridgeport,772 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.172217,-73.2100835
700050696,774 Howard Ave,774 Howard Ave,Bridgeport,774 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1721922,-73.2101019
700050771,866-868 Howard Ave,866-868 Howard Ave,Bridgeport,866-868 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700050783,871 Howard Ave,871 Howard Ave,Bridgeport,871 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1727977,-73.2118228
700050795,874 Howard Ave,874 Howard Ave,Bridgeport,874 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1731667,-73.2115291
700050829,896-898 Howard Ave,896-898 Howard Ave,Bridgeport,896-898 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700050843,904-906 Howard Ave,904-906 Howard Ave,Bridgeport,904-906 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700050866,912 Howard Ave,912 Howard Ave,Bridgeport,912 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1734494,-73.2120904
700050897,930-932 Howard Ave,930-932 Howard Ave,Bridgeport,930-932 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700050923,954-56 Howard Ave,954-56 Howard Ave,Bridgeport,954-56 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700050934,955-957 Howard Ave,955-957 Howard Ave,Bridgeport,955-957 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700050991,980-82 Howard Ave,980-82 Howard Ave,Bridgeport,980-82 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,,
700051014,167 Linen Ave,167 Linen Ave,Bridgeport,167 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1841667,-73.2009542
700051065,263-265 Linen Ave,263-265 Linen Ave,Bridgeport,263-265 Linen Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.183782,-73.2008934
700051105,38 Jones Ave,38 Jones Ave,Bridgeport,38 Jones Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1821021,-73.2001375
700051147,106-108 Jones Ave,106-108 Jones Ave,Bridgeport,106-108 Jones Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1832299,-73.1999143
700051193,147 Jones Ave,147 Jones Ave,Bridgeport,147 Jones Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.183658,-73.2000296
700051253,196 Jones Ave,196 Jones Ave,Bridgeport,196 Jones Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1841766,-73.1993331
700051258,198-202 Jones Ave,198-202 Jones Ave,Bridgeport,198-202 Jones Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1832299,-73.1999143
700051514,988 Howard Ave,988 Howard Ave,Bridgeport,988 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1741392,-73.2130151
700051621,1017 Howard Ave,1017 Howard Ave,Bridgeport,1017 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1741025,-73.2137341
700051658,1021 Howard Ave,1021 Howard Ave,Bridgeport,1021 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.174214,-73.2138393
700051674,1033 Howard Ave,1033 Howard Ave,Bridgeport,1033 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1743344,-73.2140515
700051690,1032 Howard Ave,1032 Howard Ave,Bridgeport,1032 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1746093,-73.213681
700051731,1045 Howard Ave,1045 Howard Ave,Bridgeport,1045 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.17435,-73.2139097
700051840,325 Norman St,325 Norman St,Bridgeport,325 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1733905,-73.2029881
700051859,1112 Howard Ave,1112 Howard Ave,Bridgeport,1112 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1753399,-73.2146023
700051883,347 Norman St,347 Norman St,Bridgeport,347 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1736676,-73.2029867
700051953,1158 Howard Ave,1158 Howard Ave,Bridgeport,1158 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1757419,-73.2153368
700051955,447 Norman St,447 Norman St,Bridgeport,447 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.175043,-73.2031278
700051965,1159 Howard Ave,1159 Howard Ave,Bridgeport,1159 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1754679,-73.2157249
700051967,550 Laurel Ave,550 Laurel Ave,Bridgeport,550 Laurel Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1765021,-73.2085458
700051986,461 Norman St,461 Norman St,Bridgeport,461 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1751974,-73.2031352
700052015,1244 Howard Ave,1244 Howard Ave,Bridgeport,1244 Howard Ave Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1765077,-73.2165638
700052039,1252 Howard Ave,1252 Howard Ave,Bridgeport,1252 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1765925,-73.2166434
700052043,478 Norman St,478 Norman St,Bridgeport,478 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1754852,-73.202779
700052049,1259 Howard Ave,1259 Howard Ave,Bridgeport,1259 Howard Ave Bridgeport Ct,Ct,"Nonresidential, Non-School, Non-Daycare",Ct0150011,Aquarion Water Co Of Ct-Main System,41.1763977,-73.2170772
700052052,518 Norman St,518 Norman St,Bridgeport,518 Norman St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1760305,-73.2028209
700052059,1263-1269 Howard Ave,1263-1269 Howard Ave,Bridgeport,1263-1269 Howard Ave Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1735263,-73.2124822
700052060,36 Staples St,36 Staples St,Bridgeport,36 Staples St Bridgeport Ct,Ct,Single-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1834261,-73.2107504
700052073,37 Staples St,37 Staples St,Bridgeport,37 Staples St Bridgeport Ct,Ct,Multi-Family Residence,Ct0150011,Aquarion Water Co Of Ct-Main System,41.1830946,-73.2106003
