SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,PWSID,SYSTEM NAME,lat,long
238088,037501340101,2271 East Main St,Waterbury,2271 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.544295,-73.0041744
238258,037501341011,2273 East Main St,Waterbury,2273 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5442369,-73.003841
238598,037601340029,33 Pleasant View Ave,Waterbury,33 Pleasant View Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
239358,037701430078,2901 East Main St,Waterbury,2901 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5443607,-72.9893397
239368,037701430079,2909 East Main St,Waterbury,2909 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.544523,-72.9892494
239508,037701450002,32 Pleasant View Ave,Waterbury,32 Pleasant View Ave Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,,
240458,037801430032,2929 East Main St,Waterbury,2929 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5447239,-72.9887588
240548,037801490021,270 Decicco Rd,Waterbury,270 Decicco Rd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5463529,-72.9849653
240588,037801490022,282 Decicco Rd,Waterbury,282 Decicco Rd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5464165,-72.9851893
240598,037801490023,3083 East Main St,Waterbury,3083 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.546161,-72.9849788
240608,037801490024,3081 East Main St,Waterbury,3081 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5461211,-72.9852224
240618,037801490025,3065 East Main St,Waterbury,3065 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.546156,-72.985505
240638,037801490027,3005 East Main St,Waterbury,3005 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5456722,-72.9869967
240698,037801490211,94 Hillhouse Rd,Waterbury,94 Hillhouse Rd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5465938,-72.9857154
240868,037801520042,3091 East Main St,Waterbury,3091 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5463284,-72.98464
240878,037801520043,3127 East Main St,Waterbury,3127 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5465408,-72.9840007
240888,037801520044,3137 East Main St,Waterbury,3137 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.546957,-72.9837033
240898,037901370015,3156 East Main St,Waterbury,3156 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5460329,-72.9831722
240908,037901370016,3164 East Main St,Waterbury,3164 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5460537,-72.9828305
240918,037901370017,3172 East Main St,Waterbury,3172 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5460342,-72.9825474
240938,037901370019,3200 East Main St,Waterbury,3200 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5459609,-72.9814034
240958,037901370021,3280 East Main St,Waterbury,3280 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5455269,-72.9799599
241008,037901520001,3155 East Main St,Waterbury,3155 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5464004,-72.9830494
241848,037901530051,3185 East Main St,Waterbury,3185 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5464335,-72.9822264
241938,037901540313,3363 East Main St,Waterbury,3363 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5447411,-72.977933
248778,039203000002,978 South Main St,Waterbury,978 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5426017,-73.0378011
248808,039203000006,1004 South Main St,Waterbury,1004 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5422531,-73.0378022
248818,039203000007,1014 South Main St,Waterbury,1014 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5421223,-73.0383449
248898,039203010019,999 South Main St,Waterbury,999 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5423129,-73.0372616
248908,039203010020,991 South Main St,Waterbury,991 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5424325,-73.0373029
248938,039203010024,945 South Main St,Waterbury,945 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5429298,-73.0372143
248948,039203010025,935 South Main St,Waterbury,935 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5431408,-73.0373037
248958,039203010026,923 South Main St,Waterbury,923 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5433079,-73.0372925
248968,039203010027,915 South Main St,Waterbury,915 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5434145,-73.03726
248978,039203010028,911 South Main St,Waterbury,911 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.54369,-73.0371421
249058,039203010024,945 South Main St,Waterbury,945 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5429298,-73.0372143
252358,039701120009,1942 East Main St,Waterbury,1942 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5440009,-73.0103314
252368,039701120010,1946 East Main St,Waterbury,1946 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5439661,-73.01019
252908,039701150064,2024 East Main St,Waterbury,2024 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5433876,-73.0089642
253028,039701170075,2094 East Main St,Waterbury,2094 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5433124,-73.0074935
253038,039701170076,2104 East Main St,Waterbury,2104 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5433344,-73.007318
253048,039701170077,2152 East Main St,Waterbury,2152 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5436523,-73.0061503
253198,039701170781,2154 East Main St,Waterbury,2154 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5434138,-73.0064227
253228,039701200651,2171 East Main St,Waterbury,2171 East Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5443133,-73.0062343
253248,039801170005,2444 East Main St,Waterbury,2444 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5414518,-73.0008318
253258,039801170006,2462 East Main St,Waterbury,2462 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5416569,-73.0001363
253268,039801200001,2247 East Main St,Waterbury,2247 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5444062,-73.0053465
253278,039801170002,2309 East Main St,Waterbury,2309 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5413683,-73.0072487
253288,039801340004,2457 East Main St 1,Waterbury,2457 East Main St 1 Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,,
253298,039901170026,2472 East Main St,Waterbury,2472 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5416135,-72.9998284
253308,039901170027,2500 East Main St,Waterbury,2500 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5415102,-72.9991939
254598,040001370050,2714 East Main St,Waterbury,2714 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5420403,-72.9936147
254918,040001390021,2715 East Main St,Waterbury,2715 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5426425,-72.9938765
254928,040001390022,2725 East Main St,Waterbury,2725 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5427045,-72.9935176
254938,040001390023,2735 East Main St,Waterbury,2735 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5427339,-72.9932801
254968,040001390231,2743 East Main St,Waterbury,2743 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.542792,-72.9931088
255128,040001400042,2807 East Main St,Waterbury,2807 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5433722,-72.9916065
255138,040001400043,2791 East Main St,Waterbury,2791 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5432855,-72.9919728
255148,040001400044,2781 East Main St,Waterbury,2781 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5431714,-72.9921301
255168,040001400046,2773 East Main St,Waterbury,2773 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5430507,-72.9923745
255178,040001400047,2763 East Main St,Waterbury,2763 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5429348,-72.9926781
255188,040001400361,2815 East Main St,Waterbury,2815 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5436924,-72.9914504
255558,040001430060,2893 East Main St,Waterbury,2893 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5442637,-72.9895607
25648,009102410052,2537 North Main St,Waterbury,2537 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5855943,-73.0297154
25658,009102410053,2529 North Main St,Waterbury,2529 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5854055,-73.0297354
25678,009102410432,2561 North Main St,Waterbury,2561 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5863263,-73.0295441
257828,040201550023,3396 East Main St,Waterbury,3396 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5438609,-72.9772937
257848,040301540001,3429 East Main St,Waterbury,3429 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.544055,-72.9766071
257858,040301540002,3437 East Main St,Waterbury,3437 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.544013,-72.9762341
257888,040301550005,3436 East Main St,Waterbury,3436 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5434758,-72.9765894
257948,040401560007,3584 East Main St,Waterbury,3584 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5425972,-72.9700423
258188,040401560007,3584 East Main St,Waterbury,3584 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5425972,-72.9700423
258228,040401560061,3580 East Main St,Waterbury,3580 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5409044,-72.9709825
258248,040401560612,3600 East Main St,Waterbury,3600 East Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5393622,-72.9676106
25968,009102490033,2601 North Main St,Waterbury,2601 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5873312,-73.0290526
25978,009102490034,2603 North Main St,Waterbury,2603 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5878456,-73.0288283
25988,009102490054,2629 North Main St,Waterbury,2629 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5880978,-73.0287761
262298,041210420056,134 Seymour St,Waterbury,134 Seymour St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5405727,-73.0519106
262308,041210420057,6 Francis St,Waterbury,6 Francis St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5406973,-73.0524107
262318,041210420058,150 Seymour St,Waterbury,150 Seymour St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.540502,-73.052323
262388,041210420521,3 Francis St,Waterbury,3 Francis St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5408394,-73.0519744
264598,041503000122,1298 South Main St,Waterbury,1298 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5387093,-73.0361721
264638,041503000126,1140 South Main St,Waterbury,1140 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5405544,-73.0373049
264648,041503000127,1106 South Main St,Waterbury,1106 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5409039,-73.0373361
265178,041503070048,1077 South Main St,Waterbury,1077 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5413589,-73.0369388
265188,041503070049,1085 South Main St,Waterbury,1085 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5412553,-73.0369119
265198,041503070050,1093 South Main St,Waterbury,1093 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5411583,-73.0368545
265218,041503070052,1121 South Main St,Waterbury,1121 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5408082,-73.0366445
265238,041503070055,1139 South Main St,Waterbury,1139 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5403336,-73.0364505
265248,041503070056,1175 South Main St,Waterbury,1175 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5401233,-73.036495
268688,042001040001,162 Plank Rd,Waterbury,162 Plank Rd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5411653,-73.0102926
269308,042201360020,2558 East Main St,Waterbury,2558 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5413007,-72.997504
269318,042201360021,2548 East Main St,Waterbury,2548 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5411051,-72.9977484
269328,042201360022,2538 East Main St,Waterbury,2538 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5412943,-72.9981547
269338,042201360022,2528 East Main St,Waterbury,2528 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5415265,-72.9983671
269348,042201360024,2518 East Main St,Waterbury,2518 East Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5414651,-72.9986898
269488,042201360201,2574 East Main St,Waterbury,2574 East Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5414224,-72.9971167
277308,043803150011,1309 South Main St,Waterbury,1309 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5388843,-73.0360149
277808,043803210044,1355 South Main St,Waterbury,1355 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5376915,-73.0355289
277828,043803210046,1405 South Main St,Waterbury,1405 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5369661,-73.0356051
277848,043803210048,1449 South Main St,Waterbury,1449 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5363668,-73.0357384
277888,043803210481,1465 South Main St,Waterbury,1465 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5361176,-73.0358134
279798,044004680041,34 Proctor St,Waterbury,34 Proctor St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5370291,-73.0248318
279808,044004680042,46 Proctor St,Waterbury,46 Proctor St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5370915,-73.0244328
280608,044004940043,45 Proctor St,Waterbury,45 Proctor St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.537398,-73.024819
280618,044004940044,41 Proctor St,Waterbury,41 Proctor St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5373071,-73.0249581
280628,044004940045,33 Proctor St,Waterbury,33 Proctor St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5372098,-73.0250661
280638,044004940046,27 Proctor St,Waterbury,27 Proctor St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5370966,-73.0251816
282718,044205010011,69 Prospect Rd,Waterbury,69 Prospect Rd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5370111,-73.0137627
282728,044205010012,111 Prospect Rd,Waterbury,111 Prospect Rd Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.536593,-73.0129782
288728,045710940056,40 Hewey St,Waterbury,40 Hewey St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5332096,-73.0569297
291958,046103210006,1501 South Main St,Waterbury,1501 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.536137,-73.035958
291968,046103210007,1515 South Main St,Waterbury,1515 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5351735,-73.0360026
291978,046103210008,1567 South Main St,Waterbury,1567 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5349285,-73.0362419
291998,046103210010,1589 South Main St,Waterbury,1589 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5345211,-73.0363506
292548,046103260013,1635 South Main St,Waterbury,1635 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.533932,-73.0365349
294238,046305080054,44 Barden St,Waterbury,44 Barden St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5337699,-73.0238587
294258,046305080056,37 Lowland Ave,Waterbury,37 Lowland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5342312,-73.0244799
294298,046305090057,37 Barden St,Waterbury,37 Barden St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.53413,-73.0237364
294318,046305090060,9 Barden St,Waterbury,9 Barden St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.534595,-73.0240212
294458,046305090711,95 Clover St,Waterbury,95 Clover St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5338048,-73.0233383
299508,047810940053,46 Hewey St,Waterbury,46 Hewey St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5330985,-73.0568704
299528,047810940055,60 Hewey St,Waterbury,60 Hewey St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5328353,-73.0567372
299538,047810940056,64 Hewey St,Waterbury,64 Hewey St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5327077,-73.0566804
299548,047810940057,72 Hewey St,Waterbury,72 Hewey St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5325556,-73.0566647
299558,047810940058,78 Hewey St,Waterbury,78 Hewey St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.532456,-73.0565439
304048,048203320003,1759 South Main St,Waterbury,1759 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5324266,-73.0376689
304058,048203320004,1765 South Main St,Waterbury,1765 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5320886,-73.0379589
304078,048203320008,1867 South Main St,Waterbury,1867 South Main St Waterbury Connecticut,Connecticut,Lead,Multi-Family Residence,Ct1510011,Waterbury Water Department,41.5308454,-73.0384555
304088,048203320009,1869 South Main St,Waterbury,1869 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5306964,-73.0385195
307638,048704880019,1521 Hamilton Ave,Waterbury,1521 Hamilton Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5309298,-73.0067785
307678,048704880141,1525 Hamilton Ave,Waterbury,1525 Hamilton Ave Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5311266,-73.0071815
314348,050203320005,2089 South Main St,Waterbury,2089 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5279112,-73.039464
314368,050203320007,2085 South Main St,Waterbury,2085 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.528344,-73.0395217
314378,050203320008,2067 South Main St,Waterbury,2067 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5285721,-73.0393461
314388,050203320009,2019 South Main St,Waterbury,2019 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5286669,-73.038132
314398,050203320010,1999 South Main St,Waterbury,1999 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.529441,-73.038949
314408,050203320011,1975 South Main St,Waterbury,1975 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5298257,-73.0388749
314458,050203330004,2060 South Main St,Waterbury,2060 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5286362,-73.0401155
314468,050203330041,2050 South Main St,Waterbury,2050 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.528893,-73.0400216
314478,050203330042,2098 South Main St,Waterbury,2098 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5284008,-73.0402634
323208,051903320004,2095 South Main St,Waterbury,2095 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5276407,-73.0398473
323228,051903330041,2148 South Main St,Waterbury,2148 South Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5277131,-73.0405849
323248,051903330411,2180 South Main St,Waterbury,2180 South Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5272258,-73.0407195
323278,051903400011,2100 South Main St,Waterbury,2100 South Main St Waterbury Connecticut,Connecticut,Lead,Other,Ct1510011,Waterbury Water Department,41.5281848,-73.0401209
32808,010402230075,2455 North Main St,Waterbury,2455 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5836778,-73.0296798
33008,010402400024,2497 North Main St,Waterbury,2497 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5845102,-73.0297647
33018,010402400025,2485 North Main St,Waterbury,2485 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5842123,-73.029691
330498,053211270042,1360 Highland Ave,Waterbury,1360 Highland Ave Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5224998,-73.0521177
330518,053211270044,1346 Highland Ave Right,Waterbury,1346 Highland Ave Right Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,,
33318,010402420048,2468 North Main St,Waterbury,2468 North Main St Waterbury Connecticut,Connecticut,Lead,Single-Family Residence,Ct1510011,Waterbury Water Department,41.5838964,-73.0290362
33338,010402420050,2428 North Main St,Waterbury,2428 North Main St Waterbury Connecticut,Connecticut,Lead,"Nonresidential, Non-School, Non-Daycare",Ct1510011,Waterbury Water Department,41.5834699,-73.0289076
